Precipitation,CapDate,CityCode,TempAvg,TempMax,TempMin,WindDirection,WindSpeed
0.06,2016-03-06,STL,42,52,31,18,6.1
0.0,2016-03-06,BIL,48,61,34,25,10.1
0.13,2016-03-06,BTM,36,49,23,21,2.93
0.0,2016-03-06,CTB,41,53,29,24,13.33
0.07,2016-03-06,DLN,40,54,26,20,8.26
0.3,2016-03-06,GGW,40,52,27,15,5.56
0.04,2016-03-06,GTF,44,58,29,22,13.78
0.19,2016-03-06,HVR,43,60,25,22,5.76
0.02,2016-03-06,HLN,42,56,28,24,4.75
0.19,2016-03-06,GPI,37,47,27,20,3.41
0.0,2016-03-06,MLS,45,61,28,23,5.5
0.06,2016-03-06,MSO,38,49,27,26,1.86
0.02,2016-03-06,GRI,44,59,28,25,7.0
0.0,2016-03-06,LNK,42,58,25,23,8.13
0.0,2016-03-06,OFK,39,53,26,22,7.7
0.0,2016-03-06,LBF,44,64,23,26,5.05
0.0,2016-03-06,OMA,39,52,26,21,9.76
0.0,2016-03-06,BFF,45,65,25,29,4.73
0.0,2016-03-06,SNY,44,63,24,27,9.68
0.02,2016-03-06,VTN,44,62,26,28,6.81
0.33,2016-03-06,ELY,44,58,29,18,7.91
0.12,2016-03-06,P68,46,60,31,18,5.46
0.0,2016-03-06,LAS,67,77,57,16,3.85
0.08,2016-03-06,DRA,57,70,44,20,5.96
0.25,2016-03-06,RNO,52,63,40,22,5.95
0.03,2016-03-06,WMC,48,63,32,20,6.25
0.79,2016-03-06,CON,27,38,16,25,5.53
0.0,2016-03-06,MWN,60,60,60,25,61.1
0.58,2016-03-06,ACY,36,45,27,28,6.28
0.24,2016-03-06,EWR,38,46,29,17,6.78
0.0,2016-03-06,ABQ,56,71,40,18,4.33
0.0,2016-03-06,CAO,52,67,35,27,6.21
0.0,2016-03-06,ROW,57,74,39,23,4.11
0.08,2016-03-06,ALB,29,38,19,27,7.08
0.08,2016-03-06,BGM,26,36,16,16,5.1
0.34,2016-03-06,BUF,25,32,18,13,7.16
0.18,2016-03-06,GFL,26,35,16,13,4.03
0.34,2016-03-06,ISP,36,43,29,23,6.88
0.25,2016-03-06,LGA,39,46,31,18,6.8
0.13,2016-03-06,ROC,25,32,18,14,5.63
0.14,2016-03-06,SYR,25,35,15,14,4.91
0.24,2016-03-06,AVL,41,52,30,27,6.73
2.82,2016-03-06,HSE,50,57,42,15,6.76
0.06,2016-03-06,CLT,47,59,34,19,5.41
0.25,2016-03-06,GSO,45,57,32,20,5.96
0.24,2016-03-06,HKY,43,54,32,25,3.46
0.25,2016-03-06,RDU,47,58,34,14,4.46
1.16,2016-03-06,ILM,50,60,38,16,7.45
0.08,2016-03-06,BIS,34,48,20,16,6.21
0.1,2016-03-06,DIK,37,49,23,17,7.36
0.02,2016-03-06,FAR,29,38,20,23,5.6
0.0,2016-03-06,GFK,28,36,20,17,5.73
0.06,2016-03-06,ISN,35,48,22,18,4.85
0.55,2016-03-06,CAK,31,38,24,22,5.23
0.65,2016-03-06,CLE,30,37,23,15,4.78
0.5,2016-03-06,CMH,34,41,27,24,4.58
0.66,2016-03-06,DAY,33,39,27,24,5.7
0.84,2016-03-06,MFD,30,36,24,21,4.81
0.58,2016-03-06,TOL,28,33,22,16,4.88
0.56,2016-03-06,YNG,31,38,21,21,4.85
0.0,2016-03-06,GAG,54,71,36,23,11.73
0.02,2016-03-06,OKC,54,68,40,21,11.51
0.02,2016-03-06,PNC,52,69,35,22,9.31
0.35,2016-03-06,TUL,54,69,40,20,9.58
3.37,2016-03-06,AST,51,57,44,17,9.38
0.19,2016-03-06,BNO,44,56,32,16,6.33
0.99,2016-03-06,EUG,51,59,42,18,7.48
0.67,2016-03-06,MFR,52,63,40,24,2.46
0.44,2016-03-06,PDT,51,62,40,18,3.75
1.3,2016-03-06,PDX,52,58,45,14,8.86
0.19,2016-03-06,RDM,46,59,33,21,7.21
1.35,2016-03-06,SLE,52,59,44,17,7.01
0.07,2016-03-06,ABE,37,47,26,18,5.86
0.3,2016-03-06,ERI,27,33,21,12,5.78
0.04,2016-03-06,MDT,37,47,27,18,5.85
0.34,2016-03-06,PHL,40,49,31,18,6.46
0.43,2016-03-06,PIT,34,41,26,22,5.73
0.04,2016-03-06,AVP,32,41,23,19,5.23
0.04,2016-03-06,IPT,36,45,26,19,4.91
0.1,2016-03-06,SJU,80,84,74,9,6.7
0.29,2016-03-06,PVD,34,41,26,19,6.58
0.65,2016-03-06,AND,48,59,36,14,4.36
0.76,2016-03-06,CHS,55,66,43,17,7.08
0.67,2016-03-06,CAE,52,64,40,18,5.46
0.19,2016-03-06,GSP,47,58,35,14,4.95
0.03,2016-03-06,ABR,34,45,23,17,6.91
0.0,2016-03-06,HON,32,44,20,18,6.38
0.05,2016-03-06,PIR,34,47,19,15,5.28
0.04,2016-03-06,RAP,43,62,25,21,6.51
0.03,2016-03-06,FSD,29,40,18,17,7.56
0.38,2016-03-06,TRI,40,52,26,24,3.75
0.49,2016-03-06,CHA,47,56,36,21,3.61
0.53,2016-03-06,CKV,41,52,30,20,4.11
0.57,2016-03-06,CSV,41,51,30,25,3.63
0.39,2016-03-06,TYS,43,53,32,14,3.6
1.08,2016-03-06,MEM,52,62,41,20,3.23
0.84,2016-03-06,BNA,45,56,33,25,3.2
0.5,2016-03-06,OQT,43,53,32,15,1.21
0.0,2016-03-06,ABI,59,73,45,23,10.75
0.0,2016-03-06,AMA,56,72,39,24,8.51
0.0,2016-03-06,AUS,62,78,46,21,5.81
0.0,2016-03-06,ATT,67,79,55,20,3.78
0.01,2016-03-06,BPT,65,77,53,15,5.56
0.0,2016-03-06,BRO,74,82,65,12,10.18
0.0,2016-03-06,CDS,58,74,42,17,9.53
0.0,2016-03-06,CLL,64,77,51,19,6.08
0.0,2016-03-06,CRP,72,82,61,12,10.75
0.0,2016-03-06,DHT,53,72,34,18,5.7
0.0,2016-03-06,DAL,61,72,49,16,8.86
0.0,2016-03-06,DFW,60,72,47,22,9.31
0.0,2016-03-06,DRT,67,80,53,20,8.38
0.0,2016-03-06,ELP,65,80,48,21,5.98
0.0,2016-03-06,FTW,60,73,48,21,9.68
0.0,2016-03-06,GLS,64,70,58,13,8.86
0.0,2016-03-06,HOU,66,76,55,15,5.18
0.0,2016-03-06,LBB,58,74,42,13,9.73
0.0,2016-03-06,MAF,62,77,47,13,9.91
0.0,2016-03-06,SJT,59,77,42,12,7.86
0.0,2016-03-06,SAT,67,78,55,21,6.26
0.0,2016-03-06,VCT,65,79,52,16,6.0
0.0,2016-03-06,ACT,59,74,44,21,8.05
0.0,2016-03-06,SPS,57,72,42,16,11.36
0.6,2016-03-06,SLC,52,64,39,19,5.63
0.38,2016-03-06,BCB,41,53,30,25,5.36
0.25,2016-03-06,BTV,21,31,11,25,4.95
0.66,2016-03-06,LYH,40,52,26,22,3.4
0.7,2016-03-06,ORF,44,51,37,10,8.4
0.25,2016-03-06,RIC,40,52,29,13,6.33
0.38,2016-03-06,ROA,41,53,30,25,5.36
0.62,2016-03-06,WAL,38,48,30,23,6.03
0.17,2016-03-06,DCA,42,50,34,13,6.53
1.1,2016-03-06,DEW,41,52,31,16,3.56
0.64,2016-03-06,EPH,45,55,34,23,4.4
3.11,2016-03-06,OLM,48,56,40,18,4.7
4.99,2016-03-06,UIL,51,55,46,16,8.86
1.63,2016-03-06,SEA,51,57,44,17,6.53
0.99,2016-03-06,GEG,44,52,36,17,6.8
0.87,2016-03-06,YKM,47,58,36,22,4.05
0.88,2016-03-06,BKW,36,45,26,24,5.76
1.02,2016-03-06,CRW,38,47,28,22,3.98
0.39,2016-03-06,EKN,34,45,23,25,4.35
1.18,2016-03-06,HTS,38,46,29,17,3.15
0.24,2016-03-06,GRB,25,32,17,22,5.81
0.28,2016-03-06,LSE,27,35,19,22,6.91
0.34,2016-03-06,MSN,26,34,16,16,6.46
0.25,2016-03-06,MKE,28,34,20,17,7.16
0.0,2016-03-06,CPR,43,59,22,24,13.21
0.0,2016-03-06,CYS,43,58,28,27,11.85
0.0,2016-03-06,LND,43,58,28,25,4.33
0.0,2016-03-06,RWL,39,52,27,24,14.21
0.0,2016-03-06,SHR,44,63,24,26,3.96
1.26,2016-03-13,BHM,68,76,59,17,6.91
1.2,2016-03-13,HSV,66,75,57,14,8.61
4.44,2016-03-13,MOB,67,73,60,13,12.8
0.26,2016-03-13,MGM,68,79,57,15,6.31
0.0,2016-03-13,ANC,33,41,25,16,2.2
1.4,2016-03-13,ANN,41,46,36,15,8.52
0.0,2016-03-13,BET,21,27,14,4,14.72
0.01,2016-03-13,BTT,8,19,-2,20,5.4
0.43,2016-03-13,CDB,32,39,26,21,8.67
0.71,2016-03-13,CDV,37,46,27,15,2.84
0.0,2016-03-13,BIG,22,34,9,16,6.91
0.0,2016-03-13,FAI,16,28,3,11,3.12
0.0,2016-03-13,GKN,18,34,1,20,0.94
0.0,2016-03-13,GST,60,60,60,20,2.88
0.15,2016-03-13,HOM,37,44,29,13,3.32
0.03,2016-03-13,ILI,36,43,28,8,4.44
0.38,2016-03-13,JNU,37,46,28,13,4.55
0.05,2016-03-13,ENA,32,40,24,1,9.31
1.94,2016-03-13,KTN,42,47,36,16,9.8
0.1,2016-03-13,AKN,36,43,28,19,5.84
1.5,2016-03-13,ADQ,39,43,34,21,8.35
0.0,2016-03-13,OTZ,3,12,-5,3,4.44
0.01,2016-03-13,MCG,14,26,0,31,1.21
0.0,2016-03-13,OME,10,18,3,20,5.6
0.0,2016-03-13,ORT,14,31,-3,15,0.7
0.0,2016-03-13,PAQ,36,45,27,26,4.55
0.0,2016-03-13,PTI,60,60,60,0,0.0
0.0,2016-03-13,SYA,60,60,60,26,5.2
0.49,2016-03-13,SIT,48,57,38,11,7.41
0.12,2016-03-13,SGY,40,47,32,8,6.55
0.49,2016-03-13,SNP,28,32,24,16,15.88
0.0,2016-03-13,TKA,32,42,21,24,3.24
0.0,2016-03-13,TAL,11,20,2,8,5.25
0.0,2016-03-13,BRW,-8,-6,-11,9,16.62
0.0,2016-03-13,WRG,60,60,60,12,6.47
0.99,2016-03-13,YAK,38,48,28,14,2.92
0.19,2016-03-13,DUG,51,70,33,21,5.11
0.11,2016-03-13,IGM,53,68,37,15,7.84
0.0,2016-03-13,PHX,65,77,53,18,4.28
0.11,2016-03-13,TUS,61,75,46,23,3.42
0.0,2016-03-13,INW,47,66,28,22,5.41
3.3,2016-03-13,FSM,60,66,53,8,5.51
2.12,2016-03-13,HRO,57,63,50,11,6.51
6.08,2016-03-13,LZK,59,64,54,0,0.0
0.41,2016-03-13,BFL,57,68,46,15,1.64
0.01,2016-03-13,BIH,48,65,30,21,3.11
0.0,2016-03-13,NID,55,69,40,19,8.95
2.82,2016-03-13,CCR,55,61,49,22,6.57
3.31,2016-03-13,EKA,52,58,46,0,0.0
1.74,2016-03-13,FAT,55,62,46,10,3.38
1.81,2016-03-13,HWD,56,62,50,21,6.02
0.48,2016-03-13,LGB,59,68,49,26,3.9
0.85,2016-03-13,LAX,58,64,50,26,6.15
2.61,2016-03-13,RBL,52,57,47,16,13.81
6.6,2016-03-13,RDD,52,57,47,22,10.6
2.49,2016-03-13,SAC,53,59,47,18,5.75
1.38,2016-03-13,SNS,56,62,49,16,4.6
0.6,2016-03-13,SAN,60,66,53,29,4.51
2.29,2016-03-13,SFO,56,60,51,21,9.52
0.74,2016-03-13,SDB,47,55,38,30,10.87
1.08,2016-03-13,SBA,57,65,47,25,4.77
2.31,2016-03-13,SMX,55,64,45,29,5.11
1.59,2016-03-13,SCK,54,61,47,18,6.92
0.0,2016-03-13,ALS,36,56,16,23,4.4
0.0,2016-03-13,COS,46,60,32,22,4.45
0.38,2016-03-13,CAG,35,47,22,19,2.24
0.01,2016-03-13,DEN,46,61,30,20,4.94
0.27,2016-03-13,GJT,45,58,33,12,3.77
0.0,2016-03-13,PUB,49,68,31,21,6.17
0.05,2016-03-13,BDR,49,59,39,22,4.28
0.05,2016-03-13,BDL,52,65,38,24,6.4
0.16,2016-03-13,NWK,55,68,42,19,4.87
0.16,2016-03-13,ILG,55,68,42,19,4.87
0.08,2016-03-13,DAB,69,79,58,13,4.27
0.02,2016-03-13,FLL,75,79,71,12,15.58
0.1,2016-03-13,GNV,67,81,53,13,5.85
0.1,2016-03-13,JAX,67,80,54,14,7.3
0.11,2016-03-13,EYW,75,78,71,11,15.32
0.0,2016-03-13,MIA,76,81,71,11,13.71
0.0,2016-03-13,MCO,71,83,59,12,8.28
1.62,2016-03-13,PNS,68,73,61,13,12.11
0.02,2016-03-13,TLH,68,80,55,15,7.54
0.19,2016-03-13,TPA,73,82,64,14,7.05
0.0,2016-03-13,VRB,74,80,68,12,12.84
0.0,2016-03-13,PBI,76,80,71,12,14.98
0.08,2016-03-13,AMG,66,80,52,15,5.37
0.12,2016-03-13,AHN,65,78,51,17,3.21
0.0,2016-03-13,ATL,65,75,55,17,6.82
0.05,2016-03-13,AGS,65,79,49,17,4.52
0.01,2016-03-13,MCN,65,78,52,17,4.81
0.03,2016-03-13,SAV,68,79,55,16,7.77
2.78,2016-03-13,ITO,74,80,67,26,6.48
0.0,2016-03-13,HNL,75,81,69,10,12.1
0.22,2016-03-13,OGG,74,82,65,8,11.91
0.42,2016-03-13,MKK,72,78,65,9,11.71
0.18,2016-03-13,LIH,73,78,66,11,17.01
0.3,2016-03-13,BOI,49,55,42,15,5.71
0.46,2016-03-13,LWS,46,56,36,11,2.32
0.6,2016-03-13,PIH,44,53,35,21,8.91
0.87,2016-03-13,ORD,50,58,42,12,8.24
0.63,2016-03-13,MLI,54,63,43,18,6.87
0.96,2016-03-13,PIA,53,61,45,17,6.77
0.48,2016-03-13,UIN,55,62,47,12,6.77
0.52,2016-03-13,RFD,50,60,40,18,7.02
1.3,2016-03-13,SPI,56,64,48,19,8.01
2.51,2016-03-13,EVV,58,66,50,16,6.01
1.22,2016-03-13,FWA,50,59,41,16,8.54
1.35,2016-03-13,IND,57,65,48,17,7.94
1.1,2016-03-13,SBN,51,60,42,17,9.22
0.52,2016-03-13,CID,50,60,39,19,8.44
0.45,2016-03-13,DSM,54,63,44,16,7.27
0.56,2016-03-13,DBQ,49,59,38,19,8.32
0.06,2016-03-13,SUX,54,67,38,21,8.72
0.28,2016-03-13,ALO,48,60,36,19,8.15
0.12,2016-03-13,CNK,54,66,42,18,7.6
0.01,2016-03-13,DDC,52,67,36,17,7.22
0.01,2016-03-13,GLD,50,68,32,24,11.11
0.22,2016-03-13,P28,56,68,43,9,5.72
1.78,2016-03-13,TOP,57,66,47,16,6.2
0.91,2016-03-13,ICT,57,67,45,11,8.32
1.78,2016-03-13,CVG,58,65,51,15,6.77
0.14,2016-03-13,JKL,62,72,52,15,2.07
1.49,2016-03-13,LEX,61,70,53,17,7.4
2.21,2016-03-13,SDF,61,69,52,13,6.14
3.86,2016-03-13,PAH,61,67,53,12,6.12
8.24,2016-03-13,BTR,69,76,62,13,9.55
1.14,2016-03-13,LCH,69,76,62,16,11.37
1.83,2016-03-13,MSY,72,77,66,14,12.64
12.02,2016-03-13,SHV,66,73,59,11,8.31
2.75,2016-03-13,ASD,69,75,62,14,9.47
0.36,2016-03-13,BGR,40,50,29,22,7.48
0.56,2016-03-13,CAR,30,39,20,22,7.45
0.9,2016-03-13,PWM,44,54,33,22,5.1
0.55,2016-03-13,BWI,57,69,44,19,5.1
0.04,2016-03-13,SBY,56,68,44,20,6.05
0.49,2016-03-13,BOS,49,59,39,19,7.07
0.0,2016-03-13,MQE,60,60,60,23,8.4
0.34,2016-03-13,ORH,48,59,37,26,8.8
0.25,2016-03-13,APN,42,52,32,18,5.12
1.35,2016-03-13,DTW,51,60,41,16,6.85
0.57,2016-03-13,FNT,53,62,43,23,6.4
0.76,2016-03-13,GRR,50,59,41,18,7.47
0.48,2016-03-13,HTL,45,55,34,21,5.82
1.01,2016-03-13,LAN,50,59,41,18,7.21
0.31,2016-03-13,MQT,38,49,27,0,0.0
0.47,2016-03-13,MKG,49,56,41,21,9.31
0.31,2016-03-13,ANJ,39,45,32,21,4.84
0.19,2016-03-13,DLH,39,47,31,18,7.5
0.28,2016-03-13,INL,38,48,28,16,5.22
0.0,2016-03-13,MSP,49,59,39,19,8.27
0.02,2016-03-13,RST,47,56,37,20,10.51
0.06,2016-03-13,STC,45,56,33,19,6.58
13.36,2016-03-13,GLH,65,71,58,11,9.54
4.75,2016-03-13,GWO,67,74,59,15,10.67
2.67,2016-03-13,GPT,67,73,62,13,13.17
7.87,2016-03-13,HBG,67,75,59,14,9.34
8.21,2016-03-13,JAN,67,73,59,15,11.0
6.02,2016-03-13,MEI,65,74,56,15,8.11
2.01,2016-03-13,TUP,66,73,58,12,9.51
2.04,2016-03-13,CGI,59,64,53,12,8.71
1.01,2016-03-13,COU,57,64,50,17,7.55
1.1,2016-03-13,MCI,57,64,49,11,8.31
1.13,2016-03-13,VIH,56,63,49,14,8.31
1.68,2016-03-13,SGF,57,64,49,12,8.28
0.41,2016-03-13,STJ,55,66,44,17,6.77
0.52,2016-03-13,STL,59,66,52,13,6.97
0.0,2016-03-13,BIL,47,60,34,22,8.64
0.17,2016-03-13,BTM,36,46,26,21,3.51
0.0,2016-03-13,CTB,40,53,26,24,13.42
0.23,2016-03-13,DLN,39,49,28,21,8.35
0.11,2016-03-13,GGW,47,59,34,23,7.57
0.0,2016-03-13,GTF,43,56,30,21,12.64
0.0,2016-03-13,HVR,44,59,28,23,9.27
0.0,2016-03-13,HLN,42,54,29,21,4.2
0.63,2016-03-13,GPI,39,49,27,18,3.68
0.01,2016-03-13,MLS,48,62,34,20,5.91
0.38,2016-03-13,MSO,42,54,30,23,3.1
0.01,2016-03-13,GRI,52,66,38,18,8.84
0.07,2016-03-13,LNK,53,67,39,16,6.8
0.05,2016-03-13,OFK,52,67,37,19,8.67
0.02,2016-03-13,LBF,50,68,30,23,6.65
0.1,2016-03-13,OMA,55,66,43,17,7.61
1.56,2016-03-13,BFF,48,65,30,25,6.74
0.03,2016-03-13,SNY,46,65,27,26,11.34
0.0,2016-03-13,VTN,49,67,30,22,7.65
0.0,2016-03-13,ELY,40,52,27,19,8.78
0.06,2016-03-13,P68,42,54,29,20,6.5
0.0,2016-03-13,LAS,61,72,49,21,4.67
0.13,2016-03-13,DRA,51,64,37,24,5.85
0.03,2016-03-13,RNO,46,55,37,19,9.38
0.41,2016-03-13,WMC,45,55,34,15,7.77
0.52,2016-03-13,CON,47,61,33,24,4.61
0.04,2016-03-13,ACY,54,68,40,20,5.72
0.03,2016-03-13,EWR,56,68,44,19,5.77
0.0,2016-03-13,ABQ,50,63,35,22,4.2
0.0,2016-03-13,CAO,51,66,35,21,9.1
0.0,2016-03-13,ROW,56,73,39,25,6.61
0.21,2016-03-13,ALB,50,62,38,20,5.58
0.49,2016-03-13,BGM,49,60,37,22,5.57
0.84,2016-03-13,BUF,46,55,36,21,9.21
0.42,2016-03-13,GFL,46,56,29,18,3.95
0.03,2016-03-13,ISP,50,61,39,19,6.18
0.05,2016-03-13,LGA,56,66,46,20,5.54
0.34,2016-03-13,ROC,49,60,36,23,7.2
0.79,2016-03-13,SYR,46,59,32,20,4.77
0.59,2016-03-13,AVL,59,72,46,17,5.48
0.01,2016-03-13,HSE,62,67,55,22,6.57
0.12,2016-03-13,CLT,64,77,51,19,6.35
0.07,2016-03-13,GSO,64,75,53,19,7.28
0.1,2016-03-13,HKY,62,73,50,17,4.02
0.89,2016-03-13,RDU,65,76,53,21,7.48
0.01,2016-03-13,ILM,66,79,53,20,7.25
0.0,2016-03-13,BIS,45,63,26,15,5.91
0.0,2016-03-13,DIK,42,58,26,26,9.0
0.08,2016-03-13,FAR,43,53,33,20,10.41
0.03,2016-03-13,GFK,40,50,30,15,9.64
0.0,2016-03-13,ISN,42,57,27,25,6.1
1.39,2016-03-13,CAK,51,61,40,14,7.58
1.5,2016-03-13,CLE,51,60,41,14,7.3
1.73,2016-03-13,CMH,54,64,44,13,5.51
2.0,2016-03-13,DAY,55,64,45,15,7.84
1.25,2016-03-13,MFD,51,60,41,14,8.5
1.04,2016-03-13,TOL,51,60,41,16,6.98
1.09,2016-03-13,YNG,51,60,40,19,6.62
0.57,2016-03-13,GAG,56,70,42,10,6.05
0.85,2016-03-13,OKC,59,65,51,9,9.04
0.91,2016-03-13,PNC,56,67,46,10,7.88
1.69,2016-03-13,TUL,59,66,52,13,8.28
5.35,2016-03-13,AST,46,52,40,18,7.44
0.87,2016-03-13,BNO,39,47,31,17,6.68
2.02,2016-03-13,EUG,46,53,38,19,8.52
0.93,2016-03-13,MFR,48,55,39,26,2.48
0.57,2016-03-13,PDT,45,55,34,22,6.32
2.04,2016-03-13,PDX,47,52,42,15,8.88
0.31,2016-03-13,RDM,38,49,28,20,5.8
2.73,2016-03-13,SLE,47,54,39,18,9.38
0.06,2016-03-13,ABE,53,70,36,23,4.37
1.01,2016-03-13,ERI,50,60,40,22,6.78
0.34,2016-03-13,MDT,55,69,41,20,3.5
0.07,2016-03-13,PHL,58,70,45,22,6.44
0.83,2016-03-13,PIT,54,65,43,24,5.71
0.53,2016-03-13,AVP,51,64,38,24,3.95
0.29,2016-03-13,IPT,53,68,38,21,2.0
1.27,2016-03-13,SJU,77,82,73,9,11.95
0.09,2016-03-13,PVD,50,62,38,24,5.01
0.21,2016-03-13,AND,63,76,49,19,3.92
0.0,2016-03-13,CHS,67,79,54,18,7.48
0.08,2016-03-13,CAE,66,80,52,19,5.04
0.4,2016-03-13,GSP,64,76,51,20,5.88
0.09,2016-03-13,ABR,47,62,32,16,7.77
0.0,2016-03-13,HON,50,64,35,20,9.17
0.83,2016-03-13,PIR,48,63,32,19,7.2
0.0,2016-03-13,RAP,46,62,30,24,11.42
0.05,2016-03-13,FSD,49,62,36,19,9.07
0.08,2016-03-13,TRI,60,75,45,23,2.0
0.79,2016-03-13,CHA,63,75,50,17,4.38
3.94,2016-03-13,CKV,61,69,53,17,5.22
0.4,2016-03-13,CSV,62,69,56,20,5.72
1.13,2016-03-13,TYS,63,76,49,24,4.7
10.58,2016-03-13,MEM,63,68,57,13,7.17
1.88,2016-03-13,BNA,65,73,56,15,7.54
0.54,2016-03-13,OQT,63,75,51,20,2.41
2.31,2016-03-13,ABI,60,67,52,16,8.58
0.02,2016-03-13,AMA,54,68,39,17,6.7
3.18,2016-03-13,AUS,68,75,60,11,10.04
3.17,2016-03-13,ATT,68,74,60,12,5.22
4.1,2016-03-13,BPT,70,77,63,15,11.28
2.22,2016-03-13,BRO,71,80,61,19,10.88
0.76,2016-03-13,CDS,60,71,49,12,6.75
3.89,2016-03-13,CLL,68,75,60,13,10.08
5.25,2016-03-13,CRP,71,77,64,16,11.85
0.0,2016-03-13,DHT,50,70,30,17,7.35
2.42,2016-03-13,DAL,64,69,58,11,10.07
2.09,2016-03-13,DFW,63,68,57,10,10.8
2.08,2016-03-13,DRT,66,74,57,23,7.38
0.01,2016-03-13,ELP,59,71,46,17,7.24
2.17,2016-03-13,FTW,63,68,58,10,9.7
3.14,2016-03-13,GLS,68,72,64,15,10.55
3.4,2016-03-13,HOU,70,76,63,14,9.3
0.2,2016-03-13,LBB,58,71,44,12,9.37
0.34,2016-03-13,MAF,61,73,48,12,8.47
3.33,2016-03-13,SJT,61,68,53,16,8.67
2.99,2016-03-13,SAT,67,74,59,12,8.88
2.94,2016-03-13,VCT,69,77,62,18,10.7
4.58,2016-03-13,ACT,64,70,58,15,9.37
0.79,2016-03-13,SPS,61,68,53,10,8.91
0.05,2016-03-13,SLC,49,58,40,23,5.08
0.15,2016-03-13,BCB,62,73,51,16,3.8
0.49,2016-03-13,BTV,43,53,33,20,7.0
0.77,2016-03-13,LYH,60,72,48,14,4.68
0.65,2016-03-13,ORF,62,74,49,18,7.45
0.1,2016-03-13,RIC,60,73,47,18,6.68
0.15,2016-03-13,ROA,62,73,51,16,3.8
0.02,2016-03-13,WAL,57,67,45,17,7.31
0.26,2016-03-13,DCA,60,70,48,17,7.05
1.89,2016-03-13,DEW,39,48,29,14,5.68
0.79,2016-03-13,EPH,41,52,29,19,5.34
3.09,2016-03-13,OLM,43,51,36,17,6.42
5.65,2016-03-13,UIL,45,50,39,15,5.45
2.59,2016-03-13,SEA,47,54,39,16,9.4
1.04,2016-03-13,GEG,40,48,33,16,9.85
0.93,2016-03-13,YKM,43,53,33,24,5.61
0.18,2016-03-13,BKW,59,70,48,20,5.65
0.53,2016-03-13,CRW,58,71,45,19,1.94
0.66,2016-03-13,EKN,52,70,34,25,2.05
0.48,2016-03-13,HTS,59,71,47,13,3.5
0.27,2016-03-13,GRB,45,55,35,15,5.44
0.12,2016-03-13,LSE,50,61,38,20,6.74
0.44,2016-03-13,MSN,49,59,39,20,6.08
0.5,2016-03-13,MKE,49,57,41,15,7.05
0.33,2016-03-13,CPR,42,55,28,23,10.92
0.31,2016-03-13,CYS,43,55,30,27,9.04
0.5,2016-03-13,LND,41,54,28,23,2.71
0.19,2016-03-13,RWL,39,48,29,24,11.17
0.0,2016-03-13,SHR,45,60,29,23,4.41
0.03,2016-03-20,BHM,61,73,49,26,6.58
0.6,2016-03-20,HSV,59,71,46,25,6.01
1.53,2016-03-20,MOB,66,75,57,21,8.41
0.94,2016-03-20,MGM,67,78,55,20,6.01
0.61,2016-03-20,ANC,28,34,21,16,4.17
0.39,2016-03-20,ANN,41,47,34,16,5.7
0.0,2016-03-20,BET,10,17,3,2,19.52
0.11,2016-03-20,BTT,6,16,-4,8,5.82
0.04,2016-03-20,CDB,30,35,23,19,16.78
2.35,2016-03-20,CDV,37,41,32,10,3.98
0.04,2016-03-20,BIG,14,20,6,24,7.27
0.16,2016-03-20,FAI,9,20,-1,9,3.15
0.74,2016-03-20,GKN,24,36,11,17,5.62
0.0,2016-03-20,GST,60,60,60,21,3.51
0.37,2016-03-20,HOM,33,39,26,13,3.61
0.24,2016-03-20,ILI,26,35,16,20,7.91
0.5,2016-03-20,JNU,39,45,33,16,5.77
0.23,2016-03-20,ENA,28,36,19,7,7.8
1.31,2016-03-20,KTN,42,49,35,14,6.07
0.1,2016-03-20,AKN,22,32,13,20,11.87
1.54,2016-03-20,ADQ,38,42,33,19,6.8
0.03,2016-03-20,OTZ,0,10,-10,14,5.14
0.01,2016-03-20,MCG,5,18,-8,15,5.68
0.0,2016-03-20,OME,5,14,-4,12,5.44
0.0,2016-03-20,ORT,11,24,-1,30,3.05
0.52,2016-03-20,PAQ,29,36,21,24,2.97
0.0,2016-03-20,PTI,60,60,60,0,0.0
0.0,2016-03-20,SYA,60,60,60,15,23.0
0.58,2016-03-20,SIT,47,55,39,11,6.71
0.17,2016-03-20,SGY,41,47,34,15,4.48
0.1,2016-03-20,SNP,27,30,24,9,20.14
0.45,2016-03-20,TKA,23,33,11,25,1.72
0.0,2016-03-20,TAL,7,16,-3,13,3.17
0.0,2016-03-20,BRW,-9,-4,-14,14,9.81
0.0,2016-03-20,WRG,60,60,60,12,5.21
1.8,2016-03-20,YAK,38,45,30,10,4.1
0.0,2016-03-20,DUG,58,80,36,29,4.12
0.0,2016-03-20,IGM,58,77,40,20,4.07
0.0,2016-03-20,PHX,72,87,57,18,1.48
0.0,2016-03-20,TUS,67,84,50,18,1.71
0.0,2016-03-20,INW,51,72,30,26,4.12
0.27,2016-03-20,FSM,55,68,43,20,6.34
0.03,2016-03-20,HRO,52,63,41,25,5.54
0.0,2016-03-20,LZK,58,68,49,0,0.0
0.0,2016-03-20,BFL,62,76,49,24,2.4
0.0,2016-03-20,BIH,55,75,33,26,3.44
0.0,2016-03-20,NID,61,81,42,19,6.05
0.09,2016-03-20,CCR,59,70,47,21,3.84
0.62,2016-03-20,EKA,53,59,45,0,0.0
0.0,2016-03-20,FAT,61,73,48,20,3.04
0.0,2016-03-20,HWD,59,68,48,28,4.22
